fcc_bulk,twin_HCP,IhDh_spine,Ihcenter,Dh_notch_edge,surface111,surface100,IhDh_edge,edge_111_100,edge_111_111,Dh_notch_vertex,IhDh_vertex,tetrahedral_edge,TO_vertex,CO_vertex,Unknown,Temp,Ag,Cu,Pd,Au
5.0,40.0,22.0,1.0,0.0,20.0,0.0,32.0,5.0,0.0,17.0,5.0,0.0,5.0,0.0,26.0,810.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,450.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,650.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,500.0,0.0,1.0,0.0,0.0
29.0,33.0,4.0,0.0,6.0,24.0,8.0,13.0,14.0,2.0,13.0,1.0,0.0,20.0,0.0,11.0,750.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,12.0,0.0,1.0,0.0,153.0,875.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,3.0,0.0,4.0,1.0,4.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,152.0,840.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,475.0,0.0,1.0,0.0,0.0
2.0,3.0,1.0,1.0,0.0,6.0,0.0,9.0,1.0,0.0,8.0,5.0,0.0,5.0,0.0,137.0,900.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,2.0,0.0,153.0,800.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,4.0,9.0,0.0,1.0,0.0,158.0,780.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,525.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,300.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,400.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,575.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,165.0,770.0,0.0,1.0,0.0,0.0
0.0,25.0,13.0,2.0,0.0,24.0,0.0,53.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,46.0,760.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,600.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,675.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,158.0,820.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,325.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,375.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,625.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,161.0,830.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,161.0,790.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,425.0,0.0,1.0,0.0,0.0
1.0,19.0,8.0,0.0,0.0,21.0,0.0,34.0,0.0,0.0,19.0,8.0,0.0,2.0,0.0,66.0,550.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,725.0,0.0,1.0,0.0,0.0
1.0,21.0,7.0,0.0,1.0,19.0,0.0,29.0,0.0,1.0,21.0,6.0,0.0,0.0,0.0,72.0,850.0,0.0,1.0,0.0,0.0
5.0,39.0,24.0,1.0,1.0,20.0,0.0,42.0,4.0,0.0,7.0,8.0,0.0,4.0,1.0,22.0,350.0,0.0,1.0,0.0,0.0
5.0,39.0,23.0,1.0,0.0,20.0,0.0,36.0,4.0,0.0,13.0,7.0,0.0,5.0,0.0,25.0,700.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,1.0,0.0,164.0,700.0,0.0,1.0,0.0,0.0
29.0,33.0,5.0,0.0,7.0,26.0,7.0,19.0,18.0,2.0,7.0,2.0,0.0,16.0,0.0,7.0,400.0,0.0,1.0,0.0,0.0
25.0,31.0,5.0,0.0,1.0,20.0,7.0,20.0,10.0,2.0,7.0,3.0,0.0,14.0,0.0,33.0,800.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,375.0,0.0,1.0,0.0,0.0
28.0,33.0,5.0,0.0,5.0,23.0,8.0,18.0,12.0,2.0,7.0,2.0,0.0,21.0,0.0,14.0,675.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,161.0,650.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,500.0,0.0,1.0,0.0,0.0
28.0,34.0,4.0,0.0,4.0,25.0,9.0,15.0,17.0,2.0,10.0,1.0,0.0,13.0,0.0,16.0,725.0,0.0,1.0,0.0,0.0
28.0,33.0,5.0,0.0,6.0,23.0,8.0,18.0,13.0,2.0,9.0,2.0,0.0,19.0,0.0,12.0,575.0,0.0,1.0,0.0,0.0
29.0,33.0,5.0,0.0,6.0,24.0,7.0,18.0,16.0,2.0,8.0,2.0,0.0,18.0,0.0,10.0,600.0,0.0,1.0,0.0,0.0
29.0,32.0,5.0,0.0,6.0,23.0,8.0,17.0,13.0,2.0,10.0,2.0,0.0,20.0,1.0,10.0,770.0,0.0,1.0,0.0,0.0
29.0,33.0,4.0,0.0,6.0,24.0,8.0,13.0,15.0,2.0,13.0,1.0,0.0,18.0,0.0,12.0,625.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,475.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,325.0,0.0,1.0,0.0,0.0
1.0,7.0,1.0,2.0,0.0,7.0,0.0,11.0,0.0,1.0,9.0,5.0,0.0,1.0,0.0,133.0,790.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,350.0,0.0,1.0,0.0,0.0
5.0,38.0,24.0,1.0,0.0,19.0,0.0,40.0,2.0,0.0,8.0,9.0,0.0,6.0,2.0,24.0,750.0,0.0,1.0,0.0,0.0
29.0,33.0,4.0,0.0,6.0,24.0,8.0,13.0,14.0,2.0,13.0,1.0,0.0,20.0,0.0,11.0,550.0,0.0,1.0,0.0,0.0
28.0,33.0,5.0,0.0,4.0,22.0,8.0,18.0,12.0,1.0,7.0,2.0,0.0,20.0,1.0,17.0,525.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,300.0,0.0,1.0,0.0,0.0
18.0,15.0,1.0,0.0,0.0,18.0,5.0,14.0,8.0,1.0,6.0,3.0,0.0,12.0,0.0,77.0,780.0,0.0,1.0,0.0,0.0
29.0,33.0,4.0,0.0,6.0,24.0,8.0,13.0,14.0,2.0,13.0,1.0,0.0,20.0,0.0,11.0,450.0,0.0,1.0,0.0,0.0
1.0,12.0,6.0,0.0,0.0,14.0,1.0,22.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,107.0,830.0,0.0,1.0,0.0,0.0
1.0,5.0,1.0,1.0,0.0,10.0,0.0,14.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,131.0,850.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,425.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,2.0,0.0,2.0,1.0,8.0,2.0,1.0,4.0,11.0,0.0,1.0,0.0,145.0,840.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,1.0,0.0,162.0,900.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,4.0,10.0,0.0,1.0,0.0,153.0,820.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0,6.0,0.0,2.0,0.0,151.0,875.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,160.0,810.0,0.0,1.0,0.0,0.0
1.0,32.0,25.0,1.0,0.0,16.0,0.0,35.0,0.0,2.0,7.0,7.0,0.0,2.0,0.0,50.0,760.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,9.0,0.0,1.0,0.0,161.0,820.0,0.0,1.0,0.0,0.0
0.0,24.0,10.0,0.0,0.0,20.0,0.0,31.0,0.0,0.0,21.0,6.0,0.0,0.0,0.0,66.0,780.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,350.0,0.0,1.0,0.0,0.0
28.0,34.0,4.0,0.0,4.0,23.0,8.0,14.0,14.0,2.0,11.0,1.0,0.0,19.0,0.0,16.0,650.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,151.0,830.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,151.0,790.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,159.0,840.0,0.0,1.0,0.0,0.0
1.0,21.0,9.0,0.0,1.0,20.0,0.0,36.0,0.0,0.0,17.0,7.0,0.0,1.0,0.0,65.0,750.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,375.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,475.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,700.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,325.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,450.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,8.0,0.0,3.0,0.0,154.0,875.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,157.0,850.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,5.0,2.0,0.0,2.0,0.0,159.0,800.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,425.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,20.0,0.0,52.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,53.0,575.0,0.0,1.0,0.0,0.0
29.0,34.0,3.0,0.0,6.0,24.0,8.0,9.0,15.0,1.0,18.0,0.0,0.0,19.0,0.0,12.0,600.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,300.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,156.0,900.0,0.0,1.0,0.0,0.0
29.0,33.0,5.0,0.0,6.0,24.0,7.0,18.0,16.0,2.0,8.0,2.0,0.0,18.0,0.0,10.0,770.0,0.0,1.0,0.0,0.0
1.0,26.0,15.0,1.0,1.0,21.0,0.0,35.0,0.0,0.0,17.0,8.0,0.0,2.0,0.0,51.0,725.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,13.0,0.0,1.0,0.0,153.0,810.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,675.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,400.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,500.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,525.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,550.0,0.0,1.0,0.0,0.0
0.0,25.0,14.0,2.0,0.0,23.0,0.0,55.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,46.0,625.0,0.0,1.0,0.0,0.0
1.0,20.0,8.0,0.0,0.0,23.0,0.0,31.0,1.0,0.0,24.0,5.0,0.0,1.0,0.0,64.0,760.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,690.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,650.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,350.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,12.0,0.0,1.0,0.0,112.0,825.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,770.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,700.0,0.0,1.0,0.0,0.0
0.0,27.0,18.0,1.0,1.0,16.0,0.0,30.0,2.0,0.0,19.0,6.0,0.0,0.0,0.0,15.0,730.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,425.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,500.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,400.0,0.0,1.0,0.0,0.0
0.0,26.0,20.0,1.0,0.0,15.0,0.0,39.0,2.0,0.0,8.0,8.0,0.0,1.0,0.0,15.0,525.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,114.0,800.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,325.0,0.0,1.0,0.0,0.0
0.0,26.0,20.0,1.0,0.0,15.0,0.0,39.0,2.0,0.0,8.0,8.0,0.0,1.0,0.0,15.0,710.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,760.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,780.0,0.0,1.0,0.0,0.0
0.0,26.0,20.0,1.0,0.0,15.0,0.0,39.0,2.0,0.0,8.0,8.0,0.0,1.0,0.0,15.0,670.0,0.0,1.0,0.0,0.0
0.0,26.0,20.0,1.0,0.0,15.0,0.0,39.0,2.0,0.0,8.0,8.0,0.0,1.0,0.0,15.0,475.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,450.0,0.0,1.0,0.0,0.0
0.0,26.0,20.0,1.0,0.0,15.0,0.0,39.0,2.0,0.0,8.0,8.0,0.0,1.0,0.0,15.0,375.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,575.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,300.0,0.0,1.0,0.0,0.0
2.0,1.0,0.0,4.0,0.0,2.0,1.0,2.0,3.0,0.0,3.0,4.0,0.0,7.0,0.0,106.0,790.0,0.0,1.0,0.0,0.0
0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,9.0,0.0,5.0,0.0,110.0,850.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,750.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,600.0,0.0,1.0,0.0,0.0
0.0,26.0,20.0,1.0,0.0,15.0,0.0,39.0,2.0,0.0,8.0,8.0,0.0,1.0,0.0,15.0,740.0,0.0,1.0,0.0,0.0
0.0,26.0,20.0,1.0,0.0,15.0,0.0,39.0,2.0,0.0,8.0,8.0,0.0,1.0,0.0,15.0,720.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,550.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,680.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,625.0,0.0,1.0,0.0,0.0
0.0,26.0,20.0,1.0,0.0,15.0,0.0,39.0,2.0,0.0,8.0,8.0,0.0,1.0,0.0,15.0,425.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,625.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,550.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,350.0,0.0,1.0,0.0,0.0
0.0,12.0,3.0,0.0,1.0,9.0,0.0,13.0,1.0,0.0,10.0,7.0,0.0,5.0,0.0,74.0,800.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,375.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,325.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,400.0,0.0,1.0,0.0,0.0
0.0,26.0,20.0,1.0,0.0,15.0,0.0,39.0,2.0,0.0,8.0,8.0,0.0,1.0,0.0,15.0,525.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,450.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,575.0,0.0,1.0,0.0,0.0
0.0,27.0,18.0,1.0,1.0,16.0,0.0,30.0,2.0,0.0,19.0,6.0,0.0,0.0,0.0,15.0,700.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,690.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,650.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,730.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,680.0,0.0,1.0,0.0,0.0
0.0,25.0,21.0,1.0,0.0,14.0,0.0,43.0,1.0,0.0,3.0,9.0,0.0,2.0,0.0,16.0,500.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,600.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,740.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,300.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,122.0,780.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,3.0,11.0,0.0,1.0,0.0,113.0,850.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,710.0,0.0,1.0,0.0,0.0
0.0,23.0,19.0,1.0,0.0,14.0,0.0,37.0,1.0,1.0,7.0,7.0,0.0,1.0,0.0,24.0,750.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,720.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,116.0,825.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,5.0,0.0,1.0,0.0,122.0,790.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,770.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,760.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,475.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,670.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,450.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,400.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,550.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,350.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,117.0,790.0,0.0,1.0,0.0,0.0
0.0,26.0,20.0,1.0,0.0,15.0,0.0,39.0,2.0,0.0,8.0,8.0,0.0,1.0,0.0,15.0,650.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,710.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,475.0,0.0,1.0,0.0,0.0
0.0,26.0,20.0,1.0,0.0,15.0,0.0,39.0,2.0,0.0,8.0,8.0,0.0,1.0,0.0,15.0,625.0,0.0,1.0,0.0,0.0
0.0,27.0,19.0,1.0,0.0,16.0,0.0,35.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,14.0,425.0,0.0,1.0,0.0,0.0
